rank,station_uuid,name,brand,city,post_code,fuel,fuel_label,customer_friendliness_score,price_level_score,stability_score,markdown_speed_score,noon_price_eur_l,span_cents,first_markdown_hour_after_12,markdown_by_14_cents,markdown_by_16_cents,markdown_by_18_cents,markdown_by_22_cents,cycle_days
25155,0d9156a2-1fb1-491a-8abb-13d0a3bafb35,TEISTUNGEN - BERGSTR. 39,AGIP ENI,Teistungen,37339,diesel,Diesel,39.534,97.778,0.432,20.393,2.109,24.0,3.0,0.0,3.0,5.0,6.0,1
25156,2325c894-7d37-4e42-afb0-43fef12bab5a,Aral Tankstelle,ARAL,Sundern,59846,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,5.0,13.0,14.0,1
25156,2a5c80ba-45a3-4e03-9c02-4ee1da82bfcd,Aral Tankstelle,ARAL,Hilden,40721,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,6.0,13.0,15.0,1
25156,3cf6e3b5-75e0-4de4-ada8-f75fb5bd4f43,Aral Tankstelle,ARAL,Bielefeld,33609,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,6.0,13.0,15.0,1
25156,3d0fd609-41cc-4c11-a4db-5ad926a165f2,Aral Tankstelle,ARAL,Hilden,40724,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,6.0,13.0,15.0,1
25156,63981d4f-ee3c-442a-9e60-930aa69f2cad,Aral Tankstelle,ARAL,Holzkirchen,83607,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,12.0,13.0,14.0,1
25156,639c9992-05c6-4fec-b123-9323713629e6,Aral Tankstelle,ARAL,Spenge,32139,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,3.0,13.0,14.0,1
25156,671fdcc9-81a1-4870-ad5b-782bb1b3fb38,Aral Tankstelle,ARAL,Willich,47877,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,6.0,13.0,14.0,1
25156,67e59180-1bd0-4c5c-bc7d-f725d91f0a6d,Aral Tankstelle,ARAL,Neufahrn,85375,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,8.0,13.0,14.0,1
25156,74f95771-29b5-43e6-8b4b-63590e3fdd12,AVIA Erlensee,AVIA,Erlensee,63526,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,12.0,13.0,13.0,1
25156,7bf6d705-421c-411a-8ecb-5a505d42d513,Aral Tankstelle,ARAL,Herbrechtingen,89542,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,10.0,13.0,13.0,1
25156,c240377f-5853-4f4b-913a-0f5ab15964db,Aral Tankstelle,ARAL,Sundern,59846,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,5.0,13.0,14.0,1
25156,c5504513-6920-4135-a8fb-a133c43553bd,Aral Tankstelle,ARAL,Bobingen,86399,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,13.0,13.0,13.0,1
25156,c57565cf-38fd-4932-bb72-c65828b023a0,Aral Tankstelle,ARAL,Paderborn,33104,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,6.0,13.0,14.0,1
25156,d0c41485-2815-48a1-824e-9e5a22c966b8,Aral Tankstelle,ARAL,Schlüsselfeld,96132,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,11.0,13.0,13.0,1
25156,db431f26-8248-4838-9b4a-5beb7f17505c,Aral Tankstelle,ARAL,Spenge,32139,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,3.0,13.0,14.0,1
25156,db482d9a-3154-4886-90c9-5ddc26ff49aa,Aral Tankstelle,ARAL,Eching,85386,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,8.0,13.0,14.0,1
25156,e2a882ae-7a84-4cb0-9136-a1385d61a48f,Aral Tankstelle,ARAL,Soest,59494,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,9.0,13.0,14.0,1
25156,e80e5c28-00b7-4f2c-82a4-ce209820e91e,Aral Tankstelle,ARAL,Lippstadt,59556,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,6.0,13.0,15.0,1
25156,fbd56ed3-c51e-4c05-b5c1-c4211fdfbfde,blitz-tank Tankstelle am Kaufland,blitz-tank,Merseburg,06217,diesel,Diesel,39.532,44.29,31.91,42.397,2.269,15.0,3.0,0.0,13.0,13.0,13.0,1
25175,06579697-1c77-4557-a204-2d3cef9a24e0,Shell Ansbach Nürnberger Str 74,Shell,Ansbach,91522,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,4.0,7.0,7.0,1
25175,092b5c9e-8b47-4a50-8473-8fe676efaf51,Shell Grabow Ludwigsluster Chaussee,Shell,Grabow,19300,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,4.0,7.0,11.0,1
25175,27212829-1a15-42c6-b0ed-a7ce104434c3,Shell Hamburg Rissener Landstr. 1a,Shell,Hamburg,22587,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,3.0,7.0,10.0,1
25175,3907c523-3831-4eaf-aec3-d88cc68f5b2e,Shell Schleusingen Suhler Str. 56,Shell,Schleusingen,98553,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,7.0,7.0,11.0,1
25175,3f133a28-e28a-41b3-b45d-d509b77d2964,TotalEnergies Truckstop HH Waltershof,TotalEnergies Truckstop,Hamburg,21129,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,6.0,7.0,7.0,1
25175,60b27274-457a-4e44-a767-afd7ca5159c6,Shell Burgdorf An Der B 3,Shell,Burgdorf,31303,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,4.0,7.0,11.0,1
25175,709dcc9e-af25-496e-8192-0850bd4dc2e1,TotalEnergies Truckstop Bad Hersfeld,TotalEnergies Truckstop,Bad Hersfeld,36251,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,5.0,7.0,8.0,1
25175,72174240-1d9a-4b2e-8b17-5296f215258d,Shell Parchim Westring/Ecke Ziegendorfer Chaussee,Shell,Parchim,19370,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,5.0,7.0,8.0,1
25175,87ebc5bf-8074-445f-9c59-b628514b24e6,Shell Hofheim I.Ufr. Gossmannsdorfer Str. 1,Shell,Hofheim I.Ufr.,97461,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,5.0,7.0,9.0,1
25175,98581f07-33a5-4996-9827-180768d35dd5,Shell Neumuenster Ilsahl 56,Shell,Neumuenster,24536,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,5.0,7.0,11.0,1
25175,a48710ae-d6a8-40fb-a69a-0794d1815ac2,Shell Celle Lachtehäuser Str. 1,Shell,Celle,29223,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,2.0,7.0,9.0,1
25175,a507dd35-4a7f-46d1-86b6-accc4769a47b,Shell Preetz Schwentinestr. 5,Shell,Preetz,24211,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,5.0,7.0,11.0,1
25175,a574fa5b-dc86-4e69-bfc1-b271e7a29c6f,Shell Jevenstedt Itzehoer Chaussee 61,Shell,Jevenstedt,24808,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,3.0,7.0,8.0,1
25175,a7281dec-b498-4247-a263-5259ed79d70e,Shell Einbeck Altendorfer Tor 26,Shell,Einbeck,37574,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,4.0,7.0,9.0,1
25175,b09d3909-c74b-4c51-a51f-1e7dd76e1a4b,Shell Bad Gandersheim Holzmindener Str. 18,Shell,Bad Gandersheim,37581,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,5.0,7.0,9.0,1
25175,d0c41485-2815-48a1-824e-9e5a22c966b8,Aral Tankstelle,ARAL,Schlüsselfeld,96132,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,7.0,7.0,8.0,1
25175,de9c7770-28c7-4b10-898c-001d69d46f73,Shell Schluechtern Am Distelrasen,Shell,Schluechtern,36381,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,3.0,7.0,7.0,1
25175,e6ae45e8-49ca-4fe4-a396-865657fcf313,Shell Hamburg Behringstr. 112,Shell,Hamburg,22763,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,2.0,7.0,10.0,1
25175,ebc6a94e-79c3-4946-8f30-476095b7511a,Shell Grabow Lenzener Chaussee 9,Shell,Grabow,19300,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,4.0,7.0,11.0,1
25175,f5284e6c-c55a-41db-9859-afd92f5fe4ca,Shell Bergen Harburger Str. 13,Shell,Bergen,29303,e5,E5,39.531,28.824,61.038,28.73,2.239,11.0,3.0,0.0,4.0,7.0,9.0,1
25195,5f46e240-a8b6-439c-b10b-511ab9b0f46a,Aral Tankstelle,ARAL,Recknitz,18276,diesel,Diesel,39.527,18.181,98.915,1.484,2.289,1.0,,0.0,0.0,0.0,0.0,1
25195,f15f51a6-61ea-4f9c-9006-9a26b374ed5d,Aral Tankstelle,ARAL,Recknitz,18276,diesel,Diesel,39.527,18.181,98.915,1.484,2.289,1.0,,0.0,0.0,0.0,0.0,1
25197,8fb15a96-01b8-4f93-91ea-65a2bd3c2ef9,Shell Grossschirma Leipziger Str. 5a,Shell,Grossschirma,09603,diesel,Diesel,39.521,18.181,81.577,18.804,2.289,10.0,3.0,0.0,3.0,3.0,4.0,1
25198,a317b010-b6b8-488d-89ad-c9673221d4bc,Simone Reinking,Westfalen,Niedernwöhren,31712,e5,E5,39.52,5.586,49.52,63.453,2.259,12.0,1.0,4.0,6.0,8.0,13.0,1
25199,e57135e7-1fa1-40ef-be92-9b26ebf2491a,Shell Bad Oldesloe Industriestr. 5,Shell,Bad Oldesloe,23843,diesel,Diesel,39.514,18.181,97.834,2.527,2.289,3.0,20.0,0.0,0.0,0.0,0.0,1
25200,0cbefce6-e161-4969-be89-96c48dd1b0ef,T Nistertal,T,Nistertal,57647,diesel,Diesel,39.507,44.29,1.975,72.257,2.269,20.0,2.0,21.0,21.0,21.0,21.0,1
25200,f51d0f5d-1ecc-4caa-81f5-08f6087d3039,Elan Hennef,ELAN,Hennef,53773,diesel,Diesel,39.507,44.29,1.975,72.257,2.269,20.0,2.0,14.0,19.0,21.0,21.0,1
25202,2c86fab9-81f6-4cb0-a8f0-3f73a4c064fa,Esso Station,ESSO,Ebelsbach,97500,diesel,Diesel,39.505,6.376,23.282,88.857,2.299,16.0,1.0,11.0,16.0,20.0,20.0,1
25202,3e27a5b4-6a0b-4df8-aae3-a92ec0f40454,Esso Tankstelle,ESSO,KRUFT,56642,diesel,Diesel,39.505,6.376,23.282,88.857,2.299,16.0,1.0,14.0,18.0,20.0,20.0,1
25202,66a3ffc4-8baf-4d29-90de-95265285b493,Esso Tankstelle,ESSO,HEILBRONN,74076,diesel,Diesel,39.505,6.376,23.282,88.857,2.299,16.0,1.0,18.0,20.0,20.0,20.0,1
25202,bca35344-bf9e-4ad3-ab6b-92293d2621d6,Esso Tankstelle,ESSO,STUTTGART,70191,diesel,Diesel,39.505,6.376,23.282,88.857,2.299,16.0,1.0,16.0,18.0,20.0,20.0,1
25202,be1ba733-ca15-4638-8618-b5c4ccba8e72,Senftl GmbH,Freie,Eching-Viecht,84174,diesel,Diesel,39.505,6.376,23.282,88.857,2.299,16.0,1.0,12.0,20.0,20.0,20.0,1
25207,47cba85e-c46b-4999-276e-0a686a534e30,STB Erfurt GmbH,bft Tankstelle Schloßvippach,Schlossvippach,99195,e5,E5,39.504,5.586,24.803,88.123,2.259,14.0,1.0,8.0,12.0,16.0,16.0,1
25208,06197610-892b-4e64-a203-9a0252f4e539,Shell Bad Freienwalde (Oder) Wriezener Str. 51,Shell,Bad Freienwalde (Oder),16259,diesel,Diesel,39.503,18.181,57.932,42.397,2.289,13.0,3.0,0.0,3.0,13.0,13.0,1
25208,15637718-a8ee-412c-ad60-5524c27436cc,Shell Wörnitz Bastenauer Str. 12,Shell,Wörnitz,91637,diesel,Diesel,39.503,18.181,57.932,42.397,2.289,13.0,3.0,0.0,11.0,13.0,13.0,1
25208,211b9bf9-9439-45a8-b8fa-dcfeac2ad914,Shell Wiesbaden Sonnenberger Str. 82,Shell,Wiesbaden,65193,diesel,Diesel,39.503,18.181,57.932,42.397,2.289,13.0,3.0,0.0,8.0,13.0,13.0,1
25208,4139c25a-371d-41e7-a349-de9ad74afcb8,Shell Kassel Leipziger Str. 16-20,Shell,Kassel,34125,diesel,Diesel,39.503,18.181,57.932,42.397,2.289,13.0,3.0,0.0,13.0,13.0,13.0,1
25208,5339d99f-d51d-454a-ad6e-142db3e966dc,Shell Ursensollen Ambergerstr. 47,Shell,Ursensollen,92289,diesel,Diesel,39.503,18.181,57.932,42.397,2.289,13.0,3.0,0.0,13.0,13.0,13.0,1
25208,7d343016-afe0-4908-ab9f-68d93d5c739b,Shell Neustadt Am Ruebenberge Landwehr 19,Shell,Neustadt Am Ruebenberge,31535,diesel,Diesel,39.503,18.181,57.932,42.397,2.289,13.0,3.0,0.0,10.0,13.0,13.0,1
25208,8c355de5-8fb4-434d-8fd1-90655920b0f6,Shell Hannover Jaedekamp 19,Shell,Hannover,30419,diesel,Diesel,39.503,18.181,57.932,42.397,2.289,13.0,3.0,0.0,11.0,13.0,13.0,1
25208,c0d422fa-0998-46d8-bdd7-87e913d22560,Shell Landsberg Geschwister-Scholl - Str. 1,Shell,Landsberg,06188,diesel,Diesel,39.503,18.181,57.932,42.397,2.289,13.0,3.0,0.0,13.0,13.0,13.0,1
25208,db2249ef-ed9a-4bde-b776-a3e24a6b8067,Shell Niestetal Kasseler Str. 113,Shell,Niestetal,34266,diesel,Diesel,39.503,18.181,57.932,42.397,2.289,13.0,3.0,0.0,13.0,13.0,13.0,1
25217,f9bcbb5c-999b-48e8-a52d-93bff3e2867a,Hildegard Bröcker,Westfalen,Bissendorf,49143,e5,E5,39.499,28.824,10.558,79.116,2.239,15.0,1.0,5.0,8.0,12.0,12.0,1
25218,8926ff93-6ae1-48a3-867b-04c07282c1e6,Esso Creditank Hirschfelde,Esso,Zittau-Hirschfelde,02788,diesel,Diesel,39.497,32.757,6.069,79.665,2.279,18.0,1.0,5.0,12.0,14.0,16.0,1
25219,5d838238-a7b2-6375-250a-4d7b81814a2a,Andreas Linke,NORDOEL,Neustadt am Rübenberge,31535,diesel,Diesel,39.491,18.181,72.279,28.013,2.289,11.0,3.0,0.0,7.0,9.0,9.0,1
25220,3e5212c3-0f6b-41f5-80a9-c1555d8d5288,Esso Tankstelle,ESSO,PLETTENBERG,58840,diesel,Diesel,39.481,6.376,24.423,87.645,2.299,15.0,1.0,12.0,13.0,18.0,20.0,1
25221,939f06e5-7757-4673-998b-e5d10ea516c7,AVIA Tankstelle,AVIA,Gars a. Inn,83536,diesel,Diesel,39.464,6.376,57.932,54.084,2.299,13.0,1.0,4.0,4.0,5.0,6.0,1
25222,484aeb02-e77e-4fab-9a12-1162370e091e,Aral Tankstelle,ARAL,Leverkusen,51379,diesel,Diesel,39.453,55.17,31.91,31.279,2.259,15.0,3.0,0.0,4.0,10.0,12.0,1
25222,ba49012d-4b8f-4387-80bd-15357f73219d,Aral Tankstelle,ARAL,Haslach,77716,diesel,Diesel,39.453,55.17,31.91,31.279,2.259,15.0,3.0,0.0,8.0,10.0,12.0,1
25222,d2afa379-0a73-4ca4-b9ac-411705fa738d,Aral Tankstelle,ARAL,Bellheim,76756,diesel,Diesel,39.453,55.17,31.91,31.279,2.259,15.0,3.0,0.0,4.0,10.0,11.0,1
25222,d84be30d-e46e-45ce-b05f-61fe80aa1502,Aral Tankstelle,ARAL,Köln,51061,diesel,Diesel,39.453,55.17,31.91,31.279,2.259,15.0,3.0,0.0,10.0,10.0,11.0,1
25222,f1471358-1681-431e-b8a2-0f0a7b89cfba,CLASSIC Haibach/Unterfranken,CLASSIC,Haibach,63808,diesel,Diesel,39.453,55.17,31.91,31.279,2.259,15.0,3.0,0.0,5.0,10.0,10.0,1
25227,b2ec5742-4cdf-4ba2-8cae-b8e28c7ed48d,Tankcenter Haltern,Tankcenter,Haltern,45721,e5,E5,39.452,65.058,32.594,20.703,2.219,13.0,5.0,0.0,0.0,9.0,9.0,1
25228,01abf2e9-84e2-4328-936f-9958c7c733a8,Esso Tankstelle,ESSO,BERLIN,12203,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,7.0,8.0,14.0,15.0,1
25228,163f01c1-13be-42c2-b9ac-2c2764ea9779,Esso Tankstelle,ESSO,BERLIN,13597,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,5.0,10.0,14.0,15.0,1
25228,1a17ea7a-43c3-36f5-3303-2fb91014e656,Esso Tankstelle,ESSO,BERLIN,12357,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,5.0,8.0,14.0,15.0,1
25228,23a3ea29-1a71-46b9-ab98-4f514950bea2,Esso Tankstelle,ESSO,LUDWIGSBURG,71636,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,5.0,11.0,14.0,16.0,1
25228,23ba9d24-20c0-4c79-befb-a42ca01e0301,Esso Tankstelle,ESSO,HERFORD,32051,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,6.0,10.0,14.0,14.0,1
25228,25b5d585-2ebf-4df6-9ef8-4dccc207e66b,Esso Tankstelle,ESSO,WAECHTERSBACH,63607,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,10.0,14.0,14.0,14.0,1
25228,3d25c837-5de1-4c38-98dd-42f6d8b837d1,Esso Tankstelle,ESSO,GELNHAUSEN,63571,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,10.0,14.0,14.0,14.0,1
25228,545c4b6f-09d8-4e01-8dee-9132b74f6c5d,Esso Tankstelle,ESSO,HANNOVER,30177,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,6.0,10.0,14.0,17.0,1
25228,5c5a87c7-bc04-41b4-8b81-733a9ab2db96,Esso Tankstelle,ESSO,BERLIN,12353,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,5.0,8.0,14.0,15.0,1
25228,8343607f-08c8-4d80-98e3-0da1b6d8b3c4,Esso Tankstelle,ESSO,BREMEN,28757,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,6.0,12.0,14.0,15.0,1
25228,837d309f-1a96-4643-bff3-7980303d5d48,Esso Tankstelle,ESSO,RINTELN,31737,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,12.0,13.0,14.0,14.0,1
25228,8abe07a5-849e-42a0-98e3-9c8fe65b80f6,SBT Tankstelle,SBT,ERFURT,99099,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,9.0,12.0,14.0,14.0,1
25228,9a98ab7a-40e5-47c7-b8ea-2f668c9a5dae,Esso Tankstelle,ESSO,MAULBRONN,75433,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,6.0,11.0,14.0,16.0,1
25228,9caa9565-a9cf-8256-b394-631330ffcedf,Esso Tankstelle,ESSO,KOELN,51147,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,5.0,10.0,14.0,17.0,1
25228,9f2b85c2-f137-4f96-b4e4-240bd3bfdc8b,Esso Tankstelle,ESSO,MEERBUSCH,40668,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,6.0,6.0,14.0,17.0,1
25228,bb262a44-fcd8-4558-bf11-e118f6d96a5d,Esso Tankstelle,ESSO,WOERTH,76744,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,5.0,5.0,14.0,14.0,1
25228,bd66d8ac-87c0-48ca-aa59-16f4b0fe0b50,Esso Tankstelle,ESSO,WILLICH,47877,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,5.0,5.0,14.0,14.0,1
25228,c2172d81-e049-4bb5-bc96-bfa0da2ed055,Esso Tankstelle,ESSO,WOLFENBUETTEL,38302,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,7.0,9.0,14.0,14.0,1
25228,cc4cb0ff-e874-462c-91d3-9f4f021cf1e7,Esso Tankstelle,ESSO,HANNOVER,30165,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,6.0,10.0,14.0,16.0,1
25228,df750b11-9359-443e-ae2a-585e9b0d9c64,Esso Tankstelle,ESSO,WEHINGEN,78564,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,9.0,10.0,14.0,14.0,1
25228,e0420d0e-b541-4bf1-a987-8807fa3cf106,Esso Tankstelle,ESSO,NEU-ISENBURG,63263,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,5.0,9.0,14.0,15.0,1
25228,eabe4d46-f7c1-4192-92c5-4b5e02bd339f,Esso Tankstelle,ESSO,SELFKANT,52538,e5,E5,39.447,14.276,18.837,85.229,2.249,14.0,1.0,4.0,12.0,14.0,16.0,1
25250,a2c1cdd2-477c-41cd-b116-1cd3b4b3e17c,AVIA Tankstelle,AVIA,Icking,82057,e10,E10,39.438,3.191,32.78,82.344,2.209,13.0,1.0,1.0,13.0,13.0,13.0,1
25251,09c65252-fdda-4510-8bd8-0bd373a4b8c0,Aral Tankstelle,ARAL,Gummersbach,51643,e5,E5,39.423,47.441,18.837,51.992,2.229,14.0,2.0,4.0,5.0,9.0,13.0,1
25251,3de25454-a313-435e-88b0-742daaeb8927,Aral Tankstelle,ARAL,Bad Honnef,53604,e5,E5,39.423,47.441,18.837,51.992,2.229,14.0,2.0,2.0,8.0,9.0,9.0,1
25251,89c023c3-b028-468c-8107-7987d3b62c02,bft Kiel Hamburger Landstraße 56,bft,Kiel,24113,e5,E5,39.423,47.441,18.837,51.992,2.229,14.0,2.0,4.0,6.0,9.0,14.0,1
25251,dfa29b2c-33b4-4a87-be3e-164512e663e8,TotalEnergies Reichelsheim,TotalEnergies,Reichelsheim,64385,e5,E5,39.423,47.441,6.978,63.85,2.229,15.0,2.0,3.0,10.0,12.0,16.0,1
25251,e7c34b96-36d3-497d-96cf-1439e023e7ab,BFT Struckum Hauptstrasse 51,BFT,Struckum,25821,e5,E5,39.423,47.441,18.837,51.992,2.229,14.0,2.0,4.0,6.0,9.0,14.0,1
25251,f2d09453-761f-44a8-a075-ad3c6b405486,Sb Aachen Lütticher Straße 575,SB,Aachen,52074,e5,E5,39.423,47.441,18.837,51.992,2.229,14.0,2.0,2.0,3.0,9.0,13.0,1
25257,2b74c0fc-efdd-4ee2-80e0-685551781dcb,Aral Tankstelle,ARAL,Hodenhagen,29693,diesel,Diesel,39.421,18.181,57.932,42.151,2.289,13.0,2.0,2.0,8.0,8.0,11.0,1
25258,73c3bbc5-1eea-48bf-9129-a05fe4eb206c,bft - Tankstelle Pöhner,bft - Tankstelle,Kronach,96317,e10,E10,39.417,22.054,86.472,9.725,2.188,8.0,4.0,0.0,4.0,4.0,4.0,1
25259,b25fe499-bdbb-42fb-96b4-95823bb3df88,Fatih Tozlu,Westfalen,Olfen,59399,e5,E5,39.415,47.441,10.558,60.247,2.229,15.0,1.0,4.0,5.0,7.0,10.0,1
25260,6469afd0-a1d5-47f9-9420-e590e3c8f3e7,Jürgen Protte,Westfalen,Delbrück,33129,diesel,Diesel,39.411,1.725,44.069,72.44,2.319,14.0,1.0,2.0,4.0,12.0,12.0,1
25261,05164f2f-4edc-4a03-9ec3-4898d05fbc9c,T Frankfurt,T,Frankfurt,60528,diesel,Diesel,39.405,44.29,18.393,55.532,2.269,16.0,2.0,4.0,8.0,12.0,17.0,1
25261,0ce89e8f-ce97-4260-8cb8-5fc8f2fce8ef,T Buchholz,T,Buchholz,53567,diesel,Diesel,39.405,44.29,1.975,71.949,2.269,20.0,2.0,11.0,18.0,20.0,21.0,1
25261,bde58186-19bb-4cdc-a3dc-c2849b26bffb,Aral Tankstelle,ARAL,Meschede,59872,diesel,Diesel,39.405,44.29,18.393,55.532,2.269,16.0,2.0,5.0,8.0,12.0,13.0,1
25261,cfdd36a1-5cec-4401-9c06-062d04b8fa09,Aral Tankstelle,ARAL,Inning,82266,diesel,Diesel,39.405,44.29,18.393,55.532,2.269,16.0,2.0,4.0,9.0,12.0,13.0,1
25261,d3f51856-a4a5-4a83-ab8e-66328bdc3ddd,AVIA XPress Automatentankstelle,AVIA XPress,Bretten-Gölshausen,75015,diesel,Diesel,39.405,44.29,18.393,55.532,2.269,16.0,2.0,1.0,11.0,12.0,13.0,1
25261,d4969cf8-baba-4364-a2b8-59b544ad00ce,AVIA XPress Automatenstation Deggenhausertal,AVIA XPress,Deggenhausertal,88693,diesel,Diesel,39.405,44.29,18.393,55.532,2.269,16.0,2.0,8.0,11.0,12.0,12.0,1
25261,ee517da4-3443-4501-b8c7-634961285200,Minol Wesenberg,MINOL,Wesenberg,17255,diesel,Diesel,39.405,44.29,18.393,55.532,2.269,16.0,2.0,5.0,9.0,12.0,14.0,1
25268,87d1b43e-a344-4e2c-a0d3-c890cba6a617,Esso Tankstelle,ESSO,HAGENOW,19230,e10,E10,39.399,15.456,42.706,60.034,2.189,12.0,1.0,6.0,6.0,7.0,8.0,1
25269,68cfbb0d-6069-4eae-ba6a-00d1737a09ed,Elan Bielefeld,ELAN,Bielefeld,33647,diesel,Diesel,39.39,44.29,1.267,72.612,2.269,21.0,2.0,7.0,21.0,23.0,23.0,1
25270,28bbb5ac-cb67-43af-adb9-110dbca059e6,bft-willer Station 167,bft-willer,Fehmarn (Burg),23769,e10,E10,39.379,3.191,54.911,60.034,2.209,11.0,1.0,2.0,5.0,7.0,9.0,1
25271,0c96b527-d376-4cf6-bcce-386425b7f9e3,Dieter Bitters,Westfalen,Hamminkeln,46499,e5,E5,39.37,14.276,32.594,71.241,2.249,13.0,1.0,4.0,8.0,10.0,12.0,1
25271,ae2fea56-8527-4af7-8617-8aa3b5056ffa,AVIA Tankstelle,AVIA,Itzgrund,96274,e5,E5,39.37,14.276,32.594,71.241,2.249,13.0,1.0,5.0,5.0,10.0,11.0,1
25271,e091da58-c4e9-4a78-a53e-b370e5b88668,Esso Tankstelle,ESSO,AACHEN,52076,e5,E5,39.37,14.276,32.594,71.241,2.249,13.0,1.0,5.0,6.0,10.0,14.0,1
25271,e7610360-d0e7-42d2-a4f9-343336b0020f,BFT Weener Neue Str.,BFT,Weener,26826,e5,E5,39.37,14.276,32.594,71.241,2.249,13.0,1.0,2.0,10.0,10.0,10.0,1
25275,a7405b32-ad14-4266-959b-19527e994179,Shell Luedenscheid Paulmannshoeher Str. 2,Shell,Luedenscheid,58515,e10,E10,39.359,30.497,82.093,5.488,2.179,9.0,5.0,0.0,0.0,2.0,2.0,1
25276,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,Aral Tankstelle,ARAL,Eisenach,99817,e10,E10,39.357,49.818,32.78,35.472,2.169,13.0,3.0,0.0,4.0,9.0,10.0,1
25276,0c58411c-8255-460f-b7fb-cb0402532305,Aral Tankstelle,ARAL,Ahlen,59229,e10,E10,39.357,49.818,32.78,35.472,2.169,13.0,3.0,0.0,8.0,9.0,11.0,1
